id,district_id,region_id,district_name(en),region_name(en),gender_category,age_category,population_count
1735,101,11,Boyovut District,Oqoltin,1,1,25971
1736,101,11,Boyovut District,Oqoltin,1,2,6670
1737,101,11,Boyovut District,Oqoltin,1,3,12440
1738,101,11,Boyovut District,Oqoltin,1,4,11420
1739,101,11,Boyovut District,Oqoltin,1,5,7280
1740,101,11,Boyovut District,Oqoltin,1,6,7921
1741,106,11,Sayxunobod District,Oqoltin,0,1,14743
1742,106,11,Sayxunobod District,Oqoltin,0,2,4108
1743,106,11,Sayxunobod District,Oqoltin,0,3,6787
1744,106,11,Sayxunobod District,Oqoltin,0,4,6061
1745,106,11,Sayxunobod District,Oqoltin,0,5,4342
1746,106,11,Sayxunobod District,Oqoltin,0,6,5766
1747,106,11,Sayxunobod District,Oqoltin,1,1,15828
1748,106,11,Sayxunobod District,Oqoltin,1,2,4713
1749,106,11,Sayxunobod District,Oqoltin,1,3,6327
1750,106,11,Sayxunobod District,Oqoltin,1,4,6316
1751,106,11,Sayxunobod District,Oqoltin,1,5,4282
1752,106,11,Sayxunobod District,Oqoltin,1,6,4628
1753,102,11,Guliston District,Oqoltin,0,1,14082
1754,102,11,Guliston District,Oqoltin,0,2,4153
1755,102,11,Guliston District,Oqoltin,0,3,6511
1756,102,11,Guliston District,Oqoltin,0,4,7047
1757,102,11,Guliston District,Oqoltin,0,5,4324
1758,102,11,Guliston District,Oqoltin,0,6,4827
1759,102,11,Guliston District,Oqoltin,1,1,15283
1760,102,11,Guliston District,Oqoltin,1,2,4216
1761,102,11,Guliston District,Oqoltin,1,3,6224
1762,102,11,Guliston District,Oqoltin,1,4,6223
1763,102,11,Guliston District,Oqoltin,1,5,4192
1764,102,11,Guliston District,Oqoltin,1,6,4033
1765,105,11,Sardoba District,Oqoltin,0,1,12192
1766,105,11,Sardoba District,Oqoltin,0,2,3968
1767,105,11,Sardoba District,Oqoltin,0,3,6411
1768,105,11,Sardoba District,Oqoltin,0,4,5427
1769,105,11,Sardoba District,Oqoltin,0,5,3465
1770,105,11,Sardoba District,Oqoltin,0,6,3792
1771,105,11,Sardoba District,Oqoltin,1,1,13228
1772,105,11,Sardoba District,Oqoltin,1,2,4256
1773,105,11,Sardoba District,Oqoltin,1,3,6069
1774,105,11,Sardoba District,Oqoltin,1,4,5552
1775,105,11,Sardoba District,Oqoltin,1,5,3642
1776,105,11,Sardoba District,Oqoltin,1,6,3421
1777,104,11,Mirzaobod District,Oqoltin,0,1,14886
1778,104,11,Mirzaobod District,Oqoltin,0,2,3989
1779,104,11,Mirzaobod District,Oqoltin,0,3,6499
1780,104,11,Mirzaobod District,Oqoltin,0,4,6179
1781,104,11,Mirzaobod District,Oqoltin,0,5,3565
1782,104,11,Mirzaobod District,Oqoltin,0,6,4514
1783,104,11,Mirzaobod District,Oqoltin,1,1,16406
1784,104,11,Mirzaobod District,Oqoltin,1,2,4445
1785,104,11,Mirzaobod District,Oqoltin,1,3,7129
1786,104,11,Mirzaobod District,Oqoltin,1,4,6828
1787,104,11,Mirzaobod District,Oqoltin,1,5,3932
1788,104,11,Mirzaobod District,Oqoltin,1,6,3931
1789,107,11,Sirdaryo District,Oqoltin,0,1,23223
1790,107,11,Sirdaryo District,Oqoltin,0,2,6334
1791,107,11,Sirdaryo District,Oqoltin,0,3,11876
1792,107,11,Sirdaryo District,Oqoltin,0,4,10556
1793,107,11,Sirdaryo District,Oqoltin,0,5,7373
1794,107,11,Sirdaryo District,Oqoltin,0,6,10657
1795,107,11,Sirdaryo District,Oqoltin,1,1,24543
1796,107,11,Sirdaryo District,Oqoltin,1,2,6496
1797,107,11,Sirdaryo District,Oqoltin,1,3,11464
1798,107,11,Sirdaryo District,Oqoltin,1,4,10847
1799,107,11,Sirdaryo District,Oqoltin,1,5,7123
1800,107,11,Sirdaryo District,Oqoltin,1,6,8852
1801,103,11,Xovos District,Oqoltin,0,1,17684
1802,103,11,Xovos District,Oqoltin,0,2,5620
1803,103,11,Xovos District,Oqoltin,0,3,8142
1804,103,11,Xovos District,Oqoltin,0,4,8431
1805,103,11,Xovos District,Oqoltin,0,5,5481
1806,103,11,Xovos District,Oqoltin,0,6,6616
1807,103,11,Xovos District,Oqoltin,1,1,19081
1808,103,11,Xovos District,Oqoltin,1,2,5564
1809,103,11,Xovos District,Oqoltin,1,3,8639
1810,103,11,Xovos District,Oqoltin,1,4,7721
1811,103,11,Xovos District,Oqoltin,1,5,5415
1812,103,11,Xovos District,Oqoltin,1,6,5728
1813,,,,,0,1,498217
1814,,,,,0,2,140532
1815,,,,,0,3,235296
1816,,,,,0,4,224446
1817,,,,,0,5,172877
1818,,,,,0,6,276856
1819,,,,,1,1,536422
1820,,,,,1,2,147451
1821,,,,,1,3,249561
1822,,,,,1,4,231634
1823,,,,,1,5,166878
1824,,,,,1,6,228360
1825,,,,,0,1,8307
1826,,,,,0,2,2672
1827,,,,,0,3,4954
1828,,,,,0,4,4168
1829,,,,,0,5,3142
1830,,,,,0,6,5654
1831,,,,,1,1,8867
1832,,,,,1,2,2606
1833,,,,,1,3,4916
1834,,,,,1,4,4485
1835,,,,,1,5,3025
1836,,,,,1,6,4727
1837,,,,,0,1,24782
1838,,,,,0,2,7213
1839,,,,,0,3,13029
1840,,,,,0,4,11951
1841,,,,,0,5,8846
1842,,,,,0,6,10764
1843,,,,,1,1,26611
1844,,,,,1,2,7362
1845,,,,,1,3,11992
1846,,,,,1,4,10741
1847,,,,,1,5,7727
1848,,,,,1,6,7880
1849,74,10,Angor District,Angor,0,1,30385
1850,74,10,Angor District,Angor,0,2,8718
1851,74,10,Angor District,Angor,0,3,15286
1852,74,10,Angor District,Angor,0,4,14591
1853,74,10,Angor District,Angor,0,5,10655
1854,74,10,Angor District,Angor,0,6,13214
1855,74,10,Angor District,Angor,1,1,32153
1856,74,10,Angor District,Angor,1,2,9724
1857,74,10,Angor District,Angor,1,3,15589
1858,74,10,Angor District,Angor,1,4,13533
1859,74,10,Angor District,Angor,1,5,9912
1860,74,10,Angor District,Angor,1,6,11743
1861,108,12,Bekabad District,Bekabad,0,1,15763
1862,108,12,Bekabad District,Bekabad,0,2,5403
1863,108,12,Bekabad District,Bekabad,0,3,8956
1864,108,12,Bekabad District,Bekabad,0,4,8501
1865,108,12,Bekabad District,Bekabad,0,5,6841
1866,108,12,Bekabad District,Bekabad,0,6,8492
1867,108,12,Bekabad District,Bekabad,1,1,17550
1868,108,12,Bekabad District,Bekabad,1,2,5608
1869,108,12,Bekabad District,Bekabad,1,3,8437
1870,108,12,Bekabad District,Bekabad,1,4,7911
1871,108,12,Bekabad District,Bekabad,1,5,6124
1872,108,12,Bekabad District,Bekabad,1,6,6494
1873,61,6,Chiroqchi District,Chiroqchi,0,1,22722
1874,61,6,Chiroqchi District,Chiroqchi,0,2,7578
1875,61,6,Chiroqchi District,Chiroqchi,0,3,13592
1876,61,6,Chiroqchi District,Chiroqchi,0,4,14248
1877,61,6,Chiroqchi District,Chiroqchi,0,5,11460
1878,61,6,Chiroqchi District,Chiroqchi,0,6,19359
1879,61,6,Chiroqchi District,Chiroqchi,1,1,24371
1880,61,6,Chiroqchi District,Chiroqchi,1,2,7872
1881,61,6,Chiroqchi District,Chiroqchi,1,3,12769
1882,61,6,Chiroqchi District,Chiroqchi,1,4,13466
1883,61,6,Chiroqchi District,Chiroqchi,1,5,10636
1884,61,6,Chiroqchi District,Chiroqchi,1,6,17429
1885,113,12,Ohangaron District,Bekabad,0,1,5539
1886,113,12,Ohangaron District,Bekabad,0,2,2090
1887,113,12,Ohangaron District,Bekabad,0,3,3391
1888,113,12,Ohangaron District,Bekabad,0,4,3352
1889,113,12,Ohangaron District,Bekabad,0,5,2504
1890,113,12,Ohangaron District,Bekabad,0,6,4233
1891,113,12,Ohangaron District,Bekabad,1,1,6242
1892,113,12,Ohangaron District,Bekabad,1,2,2009
1893,113,12,Ohangaron District,Bekabad,1,3,3610
1894,113,12,Ohangaron District,Bekabad,1,4,3355
1895,113,12,Ohangaron District,Bekabad,1,5,2373
1896,113,12,Ohangaron District,Bekabad,1,6,3339
1897,,,,,0,1,13415
1898,,,,,0,2,4053
1899,,,,,0,3,6760
1900,,,,,0,4,6653
1901,,,,,0,5,5291
1902,,,,,0,6,8557
1903,,,,,1,1,14709
1904,,,,,1,2,3663
1905,,,,,1,3,6870
1906,,,,,1,4,6542
1907,,,,,1,5,4712
1908,,,,,1,6,6080
1909,114,12,Oqqo'rg'on District,Bekabad,0,1,19386
1910,114,12,Oqqo'rg'on District,Bekabad,0,2,5346
1911,114,12,Oqqo'rg'on District,Bekabad,0,3,8910
1912,114,12,Oqqo'rg'on District,Bekabad,0,4,8375
1913,114,12,Oqqo'rg'on District,Bekabad,0,5,6181
1914,114,12,Oqqo'rg'on District,Bekabad,0,6,9193
1915,114,12,Oqqo'rg'on District,Bekabad,1,1,21230
1916,114,12,Oqqo'rg'on District,Bekabad,1,2,5333
1917,114,12,Oqqo'rg'on District,Bekabad,1,3,9576
1918,114,12,Oqqo'rg'on District,Bekabad,1,4,7660
1919,114,12,Oqqo'rg'on District,Bekabad,1,5,5402
1920,114,12,Oqqo'rg'on District,Bekabad,1,6,7429
1921,113,12,Ohangaron District,Bekabad,0,1,19033
1922,113,12,Ohangaron District,Bekabad,0,2,5451
1923,113,12,Ohangaron District,Bekabad,0,3,8084
1924,113,12,Ohangaron District,Bekabad,0,4,8077
1925,113,12,Ohangaron District,Bekabad,0,5,6161
1926,113,12,Ohangaron District,Bekabad,0,6,9072
1927,113,12,Ohangaron District,Bekabad,1,1,20922
1928,113,12,Ohangaron District,Bekabad,1,2,5750
1929,113,12,Ohangaron District,Bekabad,1,3,8937
1930,113,12,Ohangaron District,Bekabad,1,4,8206
1931,113,12,Ohangaron District,Bekabad,1,5,5946
1932,113,12,Ohangaron District,Bekabad,1,6,7393
1933,108,12,Bekabad District,Bekabad,0,1,28989
1934,108,12,Bekabad District,Bekabad,0,2,7722
1935,108,12,Bekabad District,Bekabad,0,3,11668
1936,108,12,Bekabad District,Bekabad,0,4,11480
1937,108,12,Bekabad District,Bekabad,0,5,8754
1938,108,12,Bekabad District,Bekabad,0,6,14360
1939,108,12,Bekabad District,Bekabad,1,1,31012
1940,108,12,Bekabad District,Bekabad,1,2,8146
1941,108,12,Bekabad District,Bekabad,1,3,12277
1942,108,12,Bekabad District,Bekabad,1,4,12356
1943,108,12,Bekabad District,Bekabad,1,5,9057
1944,108,12,Bekabad District,Bekabad,1,6,12425
1945,109,12,Bostanliq District,Bekabad,0,1,26886
1946,109,12,Bostanliq District,Bekabad,0,2,8277
1947,109,12,Bostanliq District,Bekabad,0,3,12946
1948,109,12,Bostanliq District,Bekabad,0,4,12288
1949,109,12,Bostanliq District,Bekabad,0,5,10239
1950,109,12,Bostanliq District,Bekabad,0,6,17294
1951,109,12,Bostanliq District,Bekabad,1,1,28383
1952,109,12,Bostanliq District,Bekabad,1,2,8667
1953,109,12,Bostanliq District,Bekabad,1,3,13386
1954,109,12,Bostanliq District,Bekabad,1,4,14224
1955,109,12,Bostanliq District,Bekabad,1,5,10835
1956,109,12,Bostanliq District,Bekabad,1,6,14701
1957,110,12,Bo'ka District,Bekabad,0,1,23600
1958,110,12,Bo'ka District,Bekabad,0,2,6002
1959,110,12,Bo'ka District,Bekabad,0,3,9985
1960,110,12,Bo'ka District,Bekabad,0,4,9352
1961,110,12,Bo'ka District,Bekabad,0,5,6908
1962,110,12,Bo'ka District,Bekabad,0,6,11380
1963,110,12,Bo'ka District,Bekabad,1,1,24805
1964,110,12,Bo'ka District,Bekabad,1,2,6040
1965,110,12,Bo'ka District,Bekabad,1,3,11087
1966,110,12,Bo'ka District,Bekabad,1,4,10486
1967,110,12,Bo'ka District,Bekabad,1,5,7192
1968,110,12,Bo'ka District,Bekabad,1,6,9836
1969,117,12,Quyichirchiq District,Bekabad,0,1,19888
1970,117,12,Quyichirchiq District,Bekabad,0,2,5211
1971,117,12,Quyichirchiq District,Bekabad,0,3,10269
1972,117,12,Quyichirchiq District,Bekabad,0,4,7572
1973,117,12,Quyichirchiq District,Bekabad,0,5,5626
1974,117,12,Quyichirchiq District,Bekabad,0,6,9005
1975,117,12,Quyichirchiq District,Bekabad,1,1,21228
1976,117,12,Quyichirchiq District,Bekabad,1,2,6250
1977,117,12,Quyichirchiq District,Bekabad,1,3,10174
1978,117,12,Quyichirchiq District,Bekabad,1,4,8750
1979,117,12,Quyichirchiq District,Bekabad,1,5,5872
1980,117,12,Quyichirchiq District,Bekabad,1,6,7863
1981,118,12,Zangiota District,Bekabad,0,1,27764
1982,118,12,Zangiota District,Bekabad,0,2,6616
1983,118,12,Zangiota District,Bekabad,0,3,11803
1984,118,12,Zangiota District,Bekabad,0,4,11815
1985,118,12,Zangiota District,Bekabad,0,5,9343
1986,118,12,Zangiota District,Bekabad,0,6,17110
1987,118,12,Zangiota District,Bekabad,1,1,30395
1988,118,12,Zangiota District,Bekabad,1,2,7741
1989,118,12,Zangiota District,Bekabad,1,3,14876
1990,118,12,Zangiota District,Bekabad,1,4,14045
1991,118,12,Zangiota District,Bekabad,1,5,9525
1992,118,12,Zangiota District,Bekabad,1,6,14534
1993,121,12,Yuqorичirchiq District,Bekabad,0,1,23641
1994,121,12,Yuqorичirchiq District,Bekabad,0,2,7003
1995,121,12,Yuqorичirchiq District,Bekabad,0,3,9949
1996,121,12,Yuqorичirchiq District,Bekabad,0,4,10325
1997,121,12,Yuqorичirchiq District,Bekabad,0,5,7712
1998,121,12,Yuqorичirchiq District,Bekabad,0,6,12054
1999,121,12,Yuqorичirchiq District,Bekabad,1,1,25731
2000,121,12,Yuqorичirchiq District,Bekabad,1,2,6500
2001,121,12,Yuqorичirchiq District,Bekabad,1,3,10489
2002,121,12,Yuqorичirchiq District,Bekabad,1,4,10807
2003,121,12,Yuqorичirchiq District,Bekabad,1,5,7707
2004,121,12,Yuqorичirchiq District,Bekabad,1,6,9796
2005,112,12,Qibray District,Bekabad,0,1,27832
2006,112,12,Qibray District,Bekabad,0,2,8031
2007,112,12,Qibray District,Bekabad,0,3,11973
2008,112,12,Qibray District,Bekabad,0,4,13219
2009,112,12,Qibray District,Bekabad,0,5,10127
2010,112,12,Qibray District,Bekabad,0,6,18398
2011,112,12,Qibray District,Bekabad,1,1,29867
2012,112,12,Qibray District,Bekabad,1,2,8453
2013,112,12,Qibray District,Bekabad,1,3,14410
2014,112,12,Qibray District,Bekabad,1,4,12889
2015,112,12,Qibray District,Bekabad,1,5,8954
2016,112,12,Qibray District,Bekabad,1,6,14582
2017,115,12,Parkent District,Bekabad,0,1,30724
2018,115,12,Parkent District,Bekabad,0,2,8730
2019,115,12,Parkent District,Bekabad,0,3,13901
2020,115,12,Parkent District,Bekabad,0,4,12032
2021,115,12,Parkent District,Bekabad,0,5,9544
2022,115,12,Parkent District,Bekabad,0,6,14974
2023,115,12,Parkent District,Bekabad,1,1,32968
2024,115,12,Parkent District,Bekabad,1,2,9000
2025,115,12,Parkent District,Bekabad,1,3,15261
2026,115,12,Parkent District,Bekabad,1,4,13148
2027,115,12,Parkent District,Bekabad,1,5,9279
2028,115,12,Parkent District,Bekabad,1,6,12390
2029,116,12,Piskent District,Bekabad,0,1,15720
2030,116,12,Piskent District,Bekabad,0,2,4921
2031,116,12,Piskent District,Bekabad,0,3,8560
2032,116,12,Piskent District,Bekabad,0,4,7273
2033,116,12,Piskent District,Bekabad,0,5,5332
2034,116,12,Piskent District,Bekabad,0,6,8834
2035,116,12,Piskent District,Bekabad,1,1,17044
2036,116,12,Piskent District,Bekabad,1,2,4931
2037,116,12,Piskent District,Bekabad,1,3,8920
2038,116,12,Piskent District,Bekabad,1,4,8170
2039,116,12,Piskent District,Bekabad,1,5,5522
2040,116,12,Piskent District,Bekabad,1,6,8127
2041,119,12,O'rtachirchiq District,Bekabad,0,1,23949
2042,119,12,O'rtachirchiq District,Bekabad,0,2,6154
2043,119,12,O'rtachirchiq District,Bekabad,0,3,10726
2044,119,12,O'rtachirchiq District,Bekabad,0,4,10473
2045,119,12,O'rtachirchiq District,Bekabad,0,5,7182
2046,119,12,O'rtachirchiq District,Bekabad,0,6,11921
2047,119,12,O'rtachirchiq District,Bekabad,1,1,25388
2048,119,12,O'rtachirchiq District,Bekabad,1,2,6475
2049,119,12,O'rtachirchiq District,Bekabad,1,3,10614
2050,119,12,O'rtachirchiq District,Bekabad,1,4,10533
2051,119,12,O'rtachirchiq District,Bekabad,1,5,6881
2052,119,12,O'rtachirchiq District,Bekabad,1,6,10135
2053,111,12,Chinoz District,Bekabad,0,1,25282
2054,111,12,Chinoz District,Bekabad,0,2,6266
2055,111,12,Chinoz District,Bekabad,0,3,10862
2056,111,12,Chinoz District,Bekabad,0,4,10519
2057,111,12,Chinoz District,Bekabad,0,5,7720
2058,111,12,Chinoz District,Bekabad,0,6,13241
2059,111,12,Chinoz District,Bekabad,1,1,27271
2060,111,12,Chinoz District,Bekabad,1,2,7119
2061,111,12,Chinoz District,Bekabad,1,3,11189
2062,111,12,Chinoz District,Bekabad,1,4,10081
2063,111,12,Chinoz District,Bekabad,1,5,7820
2064,111,12,Chinoz District,Bekabad,1,6,10807
2065,120,12,Yangiyo'l District,Bekabad,0,1,32683
2066,120,12,Yangiyo'l District,Bekabad,0,2,8790
2067,120,12,Yangiyo'l District,Bekabad,0,3,14246
2068,120,12,Yangiyo'l District,Bekabad,0,4,14538
2069,120,12,Yangiyo'l District,Bekabad,0,5,12030
2070,120,12,Yangiyo'l District,Bekabad,0,6,19869
2071,120,12,Yangiyo'l District,Bekabad,1,1,35749
2072,120,12,Yangiyo'l District,Bekabad,1,2,9126
2073,120,12,Yangiyo'l District,Bekabad,1,3,15806
2074,120,12,Yangiyo'l District,Bekabad,1,4,14935
2075,120,12,Yangiyo'l District,Bekabad,1,5,11349
2076,120,12,Yangiyo'l District,Bekabad,1,6,14770
2077,122,12,Tashkent District,Bekabad,0,1,31927
2078,122,12,Tashkent District,Bekabad,0,2,8285
2079,122,12,Tashkent District,Bekabad,0,3,15446
2080,122,12,Tashkent District,Bekabad,0,4,13649
2081,122,12,Tashkent District,Bekabad,0,5,11283
2082,122,12,Tashkent District,Bekabad,0,6,19885
2083,122,12,Tashkent District,Bekabad,1,1,33926
2084,122,12,Tashkent District,Bekabad,1,2,9076
2085,122,12,Tashkent District,Bekabad,1,3,18376
2086,122,12,Tashkent District,Bekabad,1,4,15317
2087,122,12,Tashkent District,Bekabad,1,5,11031
2088,122,12,Tashkent District,Bekabad,1,6,15885
2089,,,,,0,1,699241
2090,,,,,0,2,182803
2091,,,,,0,3,328365
2092,,,,,0,4,284268
2093,,,,,0,5,227333
2094,,,,,0,6,330690
2095,,,,,1,1,746947
2096,,,,,1,2,196037
2097,,,,,1,3,345453
2098,,,,,1,4,286930
2099,,,,,1,5,221913
2100,,,,,1,6,294673
2101,140,4,Fergana District,Oltiariq,0,1,47571
2102,140,4,Fergana District,Oltiariq,0,2,14880
2103,140,4,Fergana District,Oltiariq,0,3,30850
2104,140,4,Fergana District,Oltiariq,0,4,25522
2105,140,4,Fergana District,Oltiariq,0,5,19582
2106,140,4,Fergana District,Oltiariq,0,6,28306
2107,140,4,Fergana District,Oltiariq,1,1,50969
2108,140,4,Fergana District,Oltiariq,1,2,15531
2109,140,4,Fergana District,Oltiariq,1,3,29911
2110,140,4,Fergana District,Oltiariq,1,4,23255
2111,140,4,Fergana District,Oltiariq,1,5,17387
2112,140,4,Fergana District,Oltiariq,1,6,24646
2113,,,,,0,1,52501
2114,,,,,0,2,15173
2115,,,,,0,3,24950
2116,,,,,0,4,22938
2117,,,,,0,5,17531
2118,,,,,0,6,26452
2119,,,,,1,1,55148
2120,,,,,1,2,15965
2121,,,,,1,3,24180
2122,,,,,1,4,20723
2123,,,,,1,5,16001
2124,,,,,1,6,22036
2125,143,4,Quva District,Oltiariq,0,1,16687
2126,143,4,Quva District,Oltiariq,0,2,4352
2127,143,4,Quva District,Oltiariq,0,3,8978
2128,143,4,Quva District,Oltiariq,0,4,7220
2129,143,4,Quva District,Oltiariq,0,5,5473
2130,143,4,Quva District,Oltiariq,0,6,8690
2131,143,4,Quva District,Oltiariq,1,1,17092
2132,143,4,Quva District,Oltiariq,1,2,4589
2133,143,4,Quva District,Oltiariq,1,3,9406
2134,143,4,Quva District,Oltiariq,1,4,7525
2135,143,4,Quva District,Oltiariq,1,5,5075
2136,143,4,Quva District,Oltiariq,1,6,8060
2137,,,,,0,1,44121
2138,,,,,0,2,11695
2139,,,,,0,3,20252
2140,,,,,0,4,17040
2141,,,,,0,5,13981
2142,,,,,0,6,20666
2143,,,,,1,1,46362
2144,,,,,1,2,13174
2145,,,,,1,3,21903
2146,,,,,1,4,16882
2147,,,,,1,5,13486
2148,,,,,1,6,18317
2149,135,4,Oltiariq District,Oltiariq,0,1,38599
2150,135,4,Oltiariq District,Oltiariq,0,2,9545
2151,135,4,Oltiariq District,Oltiariq,0,3,19117
2152,135,4,Oltiariq District,Oltiariq,0,4,15174
2153,135,4,Oltiariq District,Oltiariq,0,5,13214
2154,135,4,Oltiariq District,Oltiariq,0,6,18300
2155,135,4,Oltiariq District,Oltiariq,1,1,40739
2156,135,4,Oltiariq District,Oltiariq,1,2,11057
2157,135,4,Oltiariq District,Oltiariq,1,3,20750
2158,135,4,Oltiariq District,Oltiariq,1,4,16219
2159,135,4,Oltiariq District,Oltiariq,1,5,13084
2160,135,4,Oltiariq District,Oltiariq,1,6,17251
2161,142,4,Qo'shtepa District,Oltiariq,0,1,36779
2162,142,4,Qo'shtepa District,Oltiariq,0,2,9493
2163,142,4,Qo'shtepa District,Oltiariq,0,3,17082
2164,142,4,Qo'shtepa District,Oltiariq,0,4,14031
2165,142,4,Qo'shtepa District,Oltiariq,0,5,11268
2166,142,4,Qo'shtepa District,Oltiariq,0,6,15219
2167,142,4,Qo'shtepa District,Oltiariq,1,1,39790
2168,142,4,Qo'shtepa District,Oltiariq,1,2,10603
2169,142,4,Qo'shtepa District,Oltiariq,1,3,18579
2170,142,4,Qo'shtepa District,Oltiariq,1,4,14601
2171,142,4,Qo'shtepa District,Oltiariq,1,5,11632
2172,142,4,Qo'shtepa District,Oltiariq,1,6,14219
2173,136,4,Bag'dod District,Oltiariq,0,1,41320
2174,136,4,Bag'dod District,Oltiariq,0,2,9894
2175,136,4,Bag'dod District,Oltiariq,0,3,18396
2176,136,4,Bag'dod District,Oltiariq,0,4,16134
2177,136,4,Bag'dod District,Oltiariq,0,5,13276
2178,136,4,Bag'dod District,Oltiariq,0,6,20170
2179,136,4,Bag'dod District,Oltiariq,1,1,43732
2180,136,4,Bag'dod District,Oltiariq,1,2,10800
2181,136,4,Bag'dod District,Oltiariq,1,3,19312
2182,136,4,Bag'dod District,Oltiariq,1,4,15909
2183,136,4,Bag'dod District,Oltiariq,1,5,12270
2184,136,4,Bag'dod District,Oltiariq,1,6,16992
2185,138,4,Buvayda District,Oltiariq,0,1,44017
2186,138,4,Buvayda District,Oltiariq,0,2,11747
2187,138,4,Buvayda District,Oltiariq,0,3,18700
2188,138,4,Buvayda District,Oltiariq,0,4,16986
2189,138,4,Buvayda District,Oltiariq,0,5,13545
2190,138,4,Buvayda District,Oltiariq,0,6,18525
2191,138,4,Buvayda District,Oltiariq,1,1,48996
2192,138,4,Buvayda District,Oltiariq,1,2,12407
2193,138,4,Buvayda District,Oltiariq,1,3,20202
2194,138,4,Buvayda District,Oltiariq,1,4,17252
2195,138,4,Buvayda District,Oltiariq,1,5,13499
2196,138,4,Buvayda District,Oltiariq,1,6,16859
2197,137,4,Beshariq District,Oltiariq,0,1,43223
2198,137,4,Beshariq District,Oltiariq,0,2,12154
2199,137,4,Beshariq District,Oltiariq,0,3,17662
2200,137,4,Beshariq District,Oltiariq,0,4,17526
2201,137,4,Beshariq District,Oltiariq,0,5,13214
2202,137,4,Beshariq District,Oltiariq,0,6,18022
2203,137,4,Beshariq District,Oltiariq,1,1,45762
2204,137,4,Beshariq District,Oltiariq,1,2,12404
2205,137,4,Beshariq District,Oltiariq,1,3,18582
2206,137,4,Beshariq District,Oltiariq,1,4,18334
2207,137,4,Beshariq District,Oltiariq,1,5,13584
2208,137,4,Beshariq District,Oltiariq,1,6,16758
2209,143,4,Quva District,Oltiariq,0,1,46341
2210,143,4,Quva District,Oltiariq,0,2,11928
2211,143,4,Quva District,Oltiariq,0,3,22659
2212,143,4,Quva District,Oltiariq,0,4,19646
2213,143,4,Quva District,Oltiariq,0,5,16190
2214,143,4,Quva District,Oltiariq,0,6,21758
2215,143,4,Quva District,Oltiariq,1,1,49526
2216,143,4,Quva District,Oltiariq,1,2,13498
2217,143,4,Quva District,Oltiariq,1,3,24609
2218,143,4,Quva District,Oltiariq,1,4,18254
2219,143,4,Quva District,Oltiariq,1,5,16186
2220,143,4,Quva District,Oltiariq,1,6,20127
2221,147,4,Uchko'prik District,Oltiariq,0,1,43697
2222,147,4,Uchko'prik District,Oltiariq,0,2,11221
2223,147,4,Uchko'prik District,Oltiariq,0,3,18769
2224,147,4,Uchko'prik District,Oltiariq,0,4,16889
2225,147,4,Uchko'prik District,Oltiariq,0,5,13251
2226,147,4,Uchko'prik District,Oltiariq,0,6,20037
2227,147,4,Uchko'prik District,Oltiariq,1,1,46755
2228,147,4,Uchko'prik District,Oltiariq,1,2,11751
2229,147,4,Uchko'prik District,Oltiariq,1,3,19356
2230,147,4,Uchko'prik District,Oltiariq,1,4,16555
2231,147,4,Uchko'prik District,Oltiariq,1,5,12478
2232,147,4,Uchko'prik District,Oltiariq,1,6,16178
2233,144,4,Rishton District,Oltiariq,0,1,36909
2234,144,4,Rishton District,Oltiariq,0,2,8983
2235,144,4,Rishton District,Oltiariq,0,3,19101
2236,144,4,Rishton District,Oltiariq,0,4,14339
2237,144,4,Rishton District,Oltiariq,0,5,12048
2238,144,4,Rishton District,Oltiariq,0,6,17273
2239,144,4,Rishton District,Oltiariq,1,1,39733
2240,144,4,Rishton District,Oltiariq,1,2,9986
2241,144,4,Rishton District,Oltiariq,1,3,18776
2242,144,4,Rishton District,Oltiariq,1,4,16307
2243,144,4,Rishton District,Oltiariq,1,5,12218
2244,144,4,Rishton District,Oltiariq,1,6,15545
2245,145,4,So'x District,Oltiariq,0,1,14890
2246,145,4,So'x District,Oltiariq,0,2,4260
2247,145,4,So'x District,Oltiariq,0,3,6707
2248,145,4,So'x District,Oltiariq,0,4,5853
2249,145,4,So'x District,Oltiariq,0,5,4532
2250,145,4,So'x District,Oltiariq,0,6,5867
2251,145,4,So'x District,Oltiariq,1,1,16566
2252,145,4,So'x District,Oltiariq,1,2,4544
2253,145,4,So'x District,Oltiariq,1,3,7168
2254,145,4,So'x District,Oltiariq,1,4,5991
2255,145,4,So'x District,Oltiariq,1,5,4459
2256,145,4,So'x District,Oltiariq,1,6,5258
2257,146,4,Toshloq District,Oltiariq,0,1,37653
2258,146,4,Toshloq District,Oltiariq,0,2,9352
2259,146,4,Toshloq District,Oltiariq,0,3,18200
2260,146,4,Toshloq District,Oltiariq,0,4,14479
2261,146,4,Toshloq District,Oltiariq,0,5,11494
2262,146,4,Toshloq District,Oltiariq,0,6,17386
2263,146,4,Toshloq District,Oltiariq,1,1,40488
2264,146,4,Toshloq District,Oltiariq,1,2,9861
2265,146,4,Toshloq District,Oltiariq,1,3,19468
2266,146,4,Toshloq District,Oltiariq,1,4,15462
2267,146,4,Toshloq District,Oltiariq,1,5,11983
2268,146,4,Toshloq District,Oltiariq,1,6,16099
2269,,,,,0,1,41196
2270,,,,,0,2,10161
2271,,,,,0,3,17282
2272,,,,,0,4,17409
2273,,,,,0,5,12962
2274,,,,,0,6,20210
2275,,,,,1,1,43716
2276,,,,,1,2,10551
2277,,,,,1,3,18483
